"ID","Name","LongName","Parent","Component","Path","Line","Column","EndLine","EndColumn","CC","CCL","CCO","CI","CLC","CLLC","LDC","LLDC","McCC","NL","NLE","NII","NOI","CD","CLOC","DLOC","TCD","TCLOC","LLOC","LOC","NOS","NUMPAR","TLLOC","TLOC","TNOS","WarningBlocker","WarningCritical","WarningInfo","WarningMajor","WarningMinor","Android Rules","Bad Practice Rules","Basic Rules","Brace Rules","Clone Implementation Rules","Clone Metric Rules","Code Size Rules","Comment Rules","Complexity Metric Rules","Controversial Rules","Correctness Rules","Coupling Metric Rules","Coupling Rules","Design Rules","Documentation Metric Rules","Dodgy Code Rules","Empty Code Rules","Experimental Rules","Finalizer Rules","Import Statement Rules","Internationalization Rules","J2EE Rules","JUnit Rules","Jakarta Commons Logging Rules","Java Logging Rules","JavaBean Rules","MigratingToJUnit4 Rules","Migration Rules","Migration13 Rules","Migration14 Rules","Migration15 Rules","Multithreaded Correctness Rules","Naming Rules","Optimization Rules","Security Code Guideline Rules","Size Metric Rules","Strict Exception Rules","String and StringBuffer Rules","Type Resolution Rules","Unnecessary and Unused Code Rules","Vulnerability Rules"
"L3313","void setPort(int port)","org.apache.log4j.varia.ExternallyRolledFileAppender.setPort(I)V","L3295","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\src\main\java\org\apache\log4j\varia\ExternallyRolledFileAppender.java","78","3","81","4","0","0","0","0","0","0","0","0","1","0","0","1","0","0.5","4","4","0.5","4","4","4","1","1","4","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3317","int getPort()","org.apache.log4j.varia.ExternallyRolledFileAppender.getPort()I","L3295","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\src\main\java\org\apache\log4j\varia\ExternallyRolledFileAppender.java","86","3","89","4","0","0","0","0","0","0","0","0","1","0","0","1","0","0.428571","3","3","0.428571","3","4","4","1","0","4","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3319","void activateOptions()","org.apache.log4j.varia.ExternallyRolledFileAppender.activateOptions()V","L3295","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\src\main\java\org\apache\log4j\varia\ExternallyRolledFileAppender.java","94","3","105","4","0","0","0","0","0","0","0","0","3","2","2","1","2","0.2","3","3","0.2","3","12","12","7","0","12","12","7","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3322","HUP(ExternallyRolledFileAppender er, int port)","org.apache.log4j.varia.HUP.<init>(Lorg/apache/log4j/varia/ExternallyRolledFileAppender;I)V","L3306","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\src\main\java\org\apache\log4j\varia\ExternallyRolledFileAppender.java","114","3","117","4","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","4","4","2","2","4","4","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3334","void run()","org.apache.log4j.varia.HUP.run()V","L3306","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\src\main\java\org\apache\log4j\varia\ExternallyRolledFileAppender.java","119","3","138","4","0","0","0","0","0","0","0","0","6","3","3","0","2","0","0","0","0","0","20","20","11","0","20","20","11","0","0","2","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","2","3","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"L3352","HUPNode(Socket socket, ExternallyRolledFileAppender er)","org.apache.log4j.varia.HUPNode.<init>(Ljava/net/Socket;Lorg/apache/log4j/varia/ExternallyRolledFileAppender;)V","L3349","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\src\main\java\org\apache\log4j\varia\ExternallyRolledFileAppender.java","148","3","163","4","0","0","0","0","0","0","0","0","4","1","1","1","0","0","0","0","0","0","16","16","9","2","16","16","9","0","0","2","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0"
"L3386","void run()","org.apache.log4j.varia.HUPNode.run()V","L3349","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\src\main\java\org\apache\log4j\varia\ExternallyRolledFileAppender.java","165","3","187","4","0","0","0","0","0","0","0","0","5","2","2","0","3","0","0","0","0","0","23","23","13","0","23","23","13","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"L3405","FallbackErrorHandler()","org.apache.log4j.varia.FallbackErrorHandler.<init>()V","L3397","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\src\main\java\org\apache\log4j\varia\FallbackErrorHandler.java","47","3","48","4","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","2","2","0","0","2","2","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0","1","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3406","void setLogger(Logger logger)","org.apache.log4j.varia.FallbackErrorHandler.setLogger(Lorg/apache/log4j/Logger;)V","L3397","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\src\main\java\org\apache\log4j\varia\FallbackErrorHandler.java","55","3","62","4","0","0","0","0","0","0","0","0","2","1","1","0","2","0.333333","4","4","0.333333","4","8","8","4","1","8","8","4","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"L3414","void activateOptions()","org.apache.log4j.varia.FallbackErrorHandler.activateOptions()V","L3397","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\src\main\java\org\apache\log4j\varia\FallbackErrorHandler.java","68","3","70","4","0","0","0","0","0","0","0","0","1","0","0","0","0","0.5","3","3","0.5","3","3","3","0","0","3","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3416","void error(String message, Exception e, int errorCode)","org.apache.log4j.varia.FallbackErrorHandler.error(Ljava/lang/String;Ljava/lang/Exception;I)V","L3397","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\src\main\java\org\apache\log4j\varia\FallbackErrorHandler.java","76","3","79","4","0","0","0","0","0","0","0","0","1","0","0","0","1","0.428571","3","3","0.428571","3","4","4","1","3","4","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3421","void error(String message, Exception e, int errorCode, LoggingEvent event)","org.apache.log4j.varia.FallbackErrorHandler.error(Ljava/lang/String;Ljava/lang/Exception;ILorg/apache/log4j/spi/LoggingEvent;)V","L3397","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\src\main\java\org\apache\log4j\varia\FallbackErrorHandler.java","85","3","105","4","0","0","0","0","0","0","0","0","4","2","2","1","6","0.16","4","4","0.16","4","21","21","14","4","21","21","14","0","0","2","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3436","void error(String message)","org.apache.log4j.varia.FallbackErrorHandler.error(Ljava/lang/String;)V","L3397","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\src\main\java\org\apache\log4j\varia\FallbackErrorHandler.java","112","3","118","4","0","0","0","0","0","0","0","0","1","0","0","0","0","0.727273","8","4","0.727273","8","3","7","0","1","3","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3439","void setAppender(Appender primary)","org.apache.log4j.varia.FallbackErrorHandler.setAppender(Lorg/apache/log4j/Appender;)V","L3397","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\src\main\java\org\apache\log4j\varia\FallbackErrorHandler.java","123","3","127","4","0","0","0","0","0","0","0","0","1","0","0","0","2","0.375","3","3","0.375","3","5","5","2","1","5","5","2","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3442","void setBackupAppender(Appender backup)","org.apache.log4j.varia.FallbackErrorHandler.setBackupAppender(Lorg/apache/log4j/Appender;)V","L3397","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\src\main\java\org\apache\log4j\varia\FallbackErrorHandler.java","132","3","136","4","0","0","0","0","0","0","0","0","1","0","0","0","2","0.375","3","3","0.375","3","5","5","2","1","5","5","2","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3452","void setLevelToMatch(String level)","org.apache.log4j.varia.LevelMatchFilter.setLevelToMatch(Ljava/lang/String;)V","L3445","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\src\main\java\org\apache\log4j\varia\LevelMatchFilter.java","52","3","55","4","0","0","0","0","0","0","0","0","1","0","0","2","1","0","0","0","0","0","4","4","1","1","4","4","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3455","String getLevelToMatch()","org.apache.log4j.varia.LevelMatchFilter.getLevelToMatch()Ljava/lang/String;","L3445","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\src\main\java\org\apache\log4j\varia\LevelMatchFilter.java","57","3","60","4","0","0","0","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0","4","4","1","0","4","4","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3456","void setAcceptOnMatch(boolean acceptOnMatch)","org.apache.log4j.varia.LevelMatchFilter.setAcceptOnMatch(Z)V","L3445","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\src\main\java\org\apache\log4j\varia\LevelMatchFilter.java","62","3","65","4","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","4","4","1","1","4","4","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3459","boolean getAcceptOnMatch()","org.apache.log4j.varia.LevelMatchFilter.getAcceptOnMatch()Z","L3445","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\src\main\java\org\apache\log4j\varia\LevelMatchFilter.java","67","3","70","4","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","4","4","1","0","4","4","1","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"L3460","int decide(LoggingEvent event)","org.apache.log4j.varia.LevelMatchFilter.decide(Lorg/apache/log4j/spi/LoggingEvent;)I","L3445","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\src\main\java\org\apache\log4j\varia\LevelMatchFilter.java","84","3","103","4","0","0","0","0","0","0","0","0","5","2","2","0","2","0.37931","11","11","0.37931","11","18","20","10","1","18","20","10","0","0","0","0","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3474","int decide(LoggingEvent event)","org.apache.log4j.varia.LevelRangeFilter.decide(Lorg/apache/log4j/spi/LoggingEvent;)I","L3467","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\src\main\java\org\apache\log4j\varia\LevelRangeFilter.java","67","3","95","4","0","0","0","0","0","0","0","0","6","2","2","0","3","0.366667","11","3","0.366667","11","19","29","9","1","19","29","9","0","0","0","0","3","0","0","2","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3482","Level getLevelMax()","org.apache.log4j.varia.LevelRangeFilter.getLevelMax()Lorg/apache/log4j/Level;","L3467","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\src\main\java\org\apache\log4j\varia\LevelRangeFilter.java","99","3","102","4","0","0","0","0","0","0","0","0","1","0","0","0","0","0.333333","2","2","0.333333","2","4","4","1","0","4","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3484","Level getLevelMin()","org.apache.log4j.varia.LevelRangeFilter.getLevelMin()Lorg/apache/log4j/Level;","L3467","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\src\main\java\org\apache\log4j\varia\LevelRangeFilter.java","107","3","110","4","0","0","0","0","0","0","0","0","1","0","0","1","0","0.333333","2","2","0.333333","2","4","4","1","0","4","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3486","boolean getAcceptOnMatch()","org.apache.log4j.varia.LevelRangeFilter.getAcceptOnMatch()Z","L3467","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\src\main\java\org\apache\log4j\varia\LevelRangeFilter.java","115","3","118","4","0","0","0","0","0","0","0","0","1","0","0","0","0","0.428571","3","3","0.428571","3","4","4","1","0","4","4","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"L3488","void setLevelMax(Level levelMax)","org.apache.log4j.varia.LevelRangeFilter.setLevelMax(Lorg/apache/log4j/Level;)V","L3467","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\src\main\java\org\apache\log4j\varia\LevelRangeFilter.java","123","3","126","4","0","0","0","0","0","0","0","0","1","0","0","0","0","0.428571","3","3","0.428571","3","4","4","1","1","4","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3491","void setLevelMin(Level levelMin)","org.apache.log4j.varia.LevelRangeFilter.setLevelMin(Lorg/apache/log4j/Level;)V","L3467","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\src\main\java\org\apache\log4j\varia\LevelRangeFilter.java","131","3","134","4","0","0","0","0","0","0","0","0","1","0","0","0","0","0.428571","3","3","0.428571","3","4","4","1","1","4","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3494","void setAcceptOnMatch(boolean acceptOnMatch)","org.apache.log4j.varia.LevelRangeFilter.setAcceptOnMatch(Z)V","L3467","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\src\main\java\org\apache\log4j\varia\LevelRangeFilter.java","139","3","142","4","0","0","0","0","0","0","0","0","1","0","0","0","0","0.428571","3","3","0.428571","3","4","4","1","1","4","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3502","NullAppender()","org.apache.log4j.varia.NullAppender.<init>()V","L3497","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\src\main\java\org\apache\log4j\varia\NullAppender.java","32","3","33","4","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","2","2","0","0","2","2","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0","1","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3503","void activateOptions()","org.apache.log4j.varia.NullAppender.activateOptions()V","L3497","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\src\main\java\org\apache\log4j\varia\NullAppender.java","38","3","39","4","0","0","0","0","0","0","0","0","1","0","0","0","0","0.6","3","3","0.6","3","2","2","0","0","2","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3505","NullAppender getInstance()","org.apache.log4j.varia.NullAppender.getInstance()Lorg/apache/log4j/varia/NullAppender;","L3497","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\src\main\java\org\apache\log4j\varia\NullAppender.java","46","3","48","4","0","0","0","0","0","0","0","0","1","0","0","0","0","0.625","5","5","0.625","5","3","3","1","0","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3508","NullAppender getNullAppender()","org.apache.log4j.varia.NullAppender.getNullAppender()Lorg/apache/log4j/varia/NullAppender;","L3497","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\src\main\java\org\apache\log4j\varia\NullAppender.java","54","3","56","4","0","0","0","0","0","0","0","0","1","0","0","0","0","0.571429","4","4","0.571429","4","3","3","1","0","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3510","void close()","org.apache.log4j.varia.NullAppender.close()V","L3497","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\src\main\java\org\apache\log4j\varia\NullAppender.java","58","3","59","4","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","2","2","0","0","2","2","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3511","void doAppend(LoggingEvent event)","org.apache.log4j.varia.NullAppender.doAppend(Lorg/apache/log4j/spi/LoggingEvent;)V","L3497","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\src\main\java\org\apache\log4j\varia\NullAppender.java","64","3","65","4","0","0","0","0","0","0","0","0","1","0","0","0","0","0.6","3","3","0.6","3","2","2","0","1","2","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3514","void append(LoggingEvent event)","org.apache.log4j.varia.NullAppender.append(Lorg/apache/log4j/spi/LoggingEvent;)V","L3497","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\src\main\java\org\apache\log4j\varia\NullAppender.java","70","3","71","4","0","0","0","0","0","0","0","0","1","0","0","0","0","0.6","3","3","0.6","3","2","2","0","1","2","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
